Order Id,order date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Late_delivery_risk,Delivery Status,Cycle_Time_Variance,Delivery_Category
13390,7/15/2015 10:45,6,4,1,Late delivery,2,2+ Days Late
16146,8/24/2015 16:18,2,4,0,Advance shipping,-2,On-Time / Early
69198,10/7/2017 2:47,4,4,0,Shipping on time,0,On-Time / Early
64041,7/23/2017 20:03,2,4,0,Advance shipping,-2,On-Time / Early
43854,10/2/2016 3:39,5,4,1,Late delivery,1,1 Day Late
70170,10/21/2017 7:19,6,4,1,Late delivery,2,2+ Days Late
70167,10/21/2017 6:16,3,4,0,Advance shipping,-1,On-Time / Early
70257,10/22/2017 13:48,3,4,0,Advance shipping,-1,On-Time / Early
15080,8/9/2015 2:50,6,4,1,Late delivery,2,2+ Days Late
70310,10/23/2017 8:22,6,4,1,Late delivery,2,2+ Days Late
71310,11/6/2017 22:43,6,4,1,Late delivery,2,2+ Days Late
19852,10/17/2015 18:41,3,4,0,Advance shipping,-1,On-Time / Early
15013,8/8/2015 3:22,4,4,0,Shipping on time,0,On-Time / Early
69264,10/8/2017 1:54,5,4,1,Late delivery,1,1 Day Late
70255,10/22/2017 13:06,6,4,1,Late delivery,2,2+ Days Late
17517,9/13/2015 16:38,3,4,0,Advance shipping,-1,On-Time / Early
15975,8/22/2015 4:24,6,4,1,Late delivery,2,2+ Days Late
63454,7/15/2017 6:24,5,4,1,Late delivery,1,1 Day Late
67400,9/10/2017 20:52,6,4,1,Late delivery,2,2+ Days Late
50544,1/7/2017 19:27,5,4,1,Late delivery,1,1 Day Late
50837,1/12/2017 2:06,3,4,0,Advance shipping,-1,On-Time / Early
11971,6/24/2015 17:37,2,4,0,Advance shipping,-2,On-Time / Early
17845,9/18/2015 11:32,6,4,1,Late delivery,2,2+ Days Late
14847,8/5/2015 17:12,3,4,0,Advance shipping,-1,On-Time / Early
20252,10/23/2015 14:49,3,4,0,Advance shipping,-1,On-Time / Early
17412,9/12/2015 3:50,3,4,0,Advance shipping,-1,On-Time / Early
19559,10/13/2015 12:02,5,4,1,Late delivery,1,1 Day Late
15144,8/10/2015 1:16,5,4,1,Late delivery,1,1 Day Late
63515,7/16/2017 3:47,6,4,1,Late delivery,2,2+ Days Late
10709,6/6/2015 7:29,5,4,1,Late delivery,1,1 Day Late
67071,9/6/2017 1:36,2,4,0,Advance shipping,-2,On-Time / Early
63587,7/17/2017 5:00,3,4,0,Advance shipping,-1,On-Time / Early
62296,6/28/2017 8:42,2,4,0,Advance shipping,-2,On-Time / Early
19888,10/18/2015 7:18,4,4,0,Shipping on time,0,On-Time / Early
66699,8/31/2017 15:16,5,4,1,Late delivery,1,1 Day Late
19692,10/15/2015 10:38,3,4,0,Advance shipping,-1,On-Time / Early
10388,6/1/2015 15:01,4,4,0,Shipping on time,0,On-Time / Early
62649,7/3/2017 12:23,5,4,1,Late delivery,1,1 Day Late
16415,8/28/2015 14:33,6,4,1,Late delivery,2,2+ Days Late
67623,9/14/2017 2:59,4,4,0,Shipping on time,0,On-Time / Early
17366,9/11/2015 11:43,2,4,0,Advance shipping,-2,On-Time / Early
69079,10/5/2017 9:06,5,4,1,Late delivery,1,1 Day Late
69078,10/5/2017 8:45,4,4,0,Shipping on time,0,On-Time / Early
69020,10/4/2017 12:25,6,4,1,Late delivery,2,2+ Days Late
69013,10/4/2017 9:58,4,4,0,Shipping on time,0,On-Time / Early
71507,11/9/2017 19:44,3,4,0,Advance shipping,-1,On-Time / Early
71579,11/10/2017 20:57,5,4,1,Late delivery,1,1 Day Late
71488,11/9/2017 13:04,4,4,0,Shipping on time,0,On-Time / Early
69393,10/9/2017 23:06,4,4,0,Shipping on time,0,On-Time / Early
69469,10/11/2017 1:44,5,4,0,Shipping canceled,1,1 Day Late
48702,12/11/2016 22:07,3,4,0,Shipping canceled,-1,On-Time / Early
18462,9/27/2015 11:42,3,4,0,Shipping canceled,-1,On-Time / Early
19886,10/18/2015 6:36,2,4,0,Shipping canceled,-2,On-Time / Early
46382,11/8/2016 1:19,3,4,0,Shipping canceled,-1,On-Time / Early
10948,6/9/2015 19:13,4,4,0,Shipping canceled,0,On-Time / Early
16826,9/3/2015 14:32,2,4,0,Shipping canceled,-2,On-Time / Early
19813,10/17/2015 5:01,4,4,0,Shipping canceled,0,On-Time / Early
13250,7/13/2015 9:42,6,4,0,Shipping canceled,2,2+ Days Late
68951,10/3/2017 12:15,2,4,0,Shipping canceled,-2,On-Time / Early
69128,10/6/2017 2:16,4,4,0,Shipping canceled,0,On-Time / Early
2090,1/31/2015 11:52,6,4,0,Shipping canceled,2,2+ Days Late
7035,4/13/2015 16:19,6,4,0,Shipping canceled,2,2+ Days Late
51518,1/22/2017 0:41,4,4,0,Shipping canceled,0,On-Time / Early
1849,1/27/2015 23:26,5,4,0,Shipping canceled,1,1 Day Late
52347,2/3/2017 3:08,3,4,0,Shipping canceled,-1,On-Time / Early
3616,2/22/2015 18:29,2,4,0,Shipping canceled,-2,On-Time / Early
59135,5/13/2017 5:16,6,4,0,Shipping canceled,2,2+ Days Late
8978,5/12/2015 1:02,4,4,0,Shipping on time,0,On-Time / Early
52420,2/4/2017 4:42,6,4,1,Late delivery,2,2+ Days Late
55040,3/14/2017 10:36,6,4,1,Late delivery,2,2+ Days Late
638,1/10/2015 7:10,4,4,0,Shipping on time,0,On-Time / Early
4598,3/9/2015 2:32,4,4,0,Shipping on time,0,On-Time / Early
4624,3/9/2015 11:38,5,4,1,Late delivery,1,1 Day Late
60288,5/30/2017 1:13,4,4,0,Shipping on time,0,On-Time / Early
52891,2/11/2017 1:43,2,4,0,Advance shipping,-2,On-Time / Early
1655,1/25/2015 3:28,6,4,1,Late delivery,2,2+ Days Late
3769,2/25/2015 0:05,5,4,1,Late delivery,1,1 Day Late
7986,4/27/2015 13:30,2,4,0,Advance shipping,-2,On-Time / Early
6909,4/11/2015 20:10,5,4,1,Late delivery,1,1 Day Late
2425,2/5/2015 9:14,6,4,1,Late delivery,2,2+ Days Late
4625,3/9/2015 11:59,6,4,1,Late delivery,2,2+ Days Late
55382,3/19/2017 10:25,3,4,0,Advance shipping,-1,On-Time / Early
9680,5/22/2015 6:59,6,4,1,Late delivery,2,2+ Days Late
51339,1/19/2017 9:59,5,4,1,Late delivery,1,1 Day Late
52194,1/31/2017 21:31,5,4,1,Late delivery,1,1 Day Late
53226,2/15/2017 23:05,2,4,0,Advance shipping,-2,On-Time / Early
53096,2/14/2017 1:32,2,4,0,Advance shipping,-2,On-Time / Early
54730,3/9/2017 22:00,6,4,1,Late delivery,2,2+ Days Late
2493,2/6/2015 9:03,4,4,0,Shipping on time,0,On-Time / Early
61284,6/13/2017 14:09,5,4,1,Late delivery,1,1 Day Late
58387,5/2/2017 7:12,3,4,0,Advance shipping,-1,On-Time / Early
51833,1/26/2017 15:03,4,4,0,Shipping on time,0,On-Time / Early
9552,5/20/2015 10:08,3,4,0,Advance shipping,-1,On-Time / Early
3497,2/21/2015 0:48,3,4,0,Advance shipping,-1,On-Time / Early
1447,1/22/2015 2:35,3,4,0,Advance shipping,-1,On-Time / Early
7127,4/15/2015 0:33,3,4,0,Advance shipping,-1,On-Time / Early
57989,4/26/2017 11:46,5,4,1,Late delivery,1,1 Day Late
56219,3/31/2017 15:40,5,4,1,Late delivery,1,1 Day Late
9287,5/16/2015 13:17,3,4,0,Advance shipping,-1,On-Time / Early
8883,5/10/2015 15:45,4,4,0,Shipping on time,0,On-Time / Early
1411,1/21/2015 13:59,2,4,0,Advance shipping,-2,On-Time / Early
60912,6/8/2017 3:50,3,4,0,Advance shipping,-1,On-Time / Early
8096,4/29/2015 4:02,2,4,0,Advance shipping,-2,On-Time / Early
56083,3/29/2017 16:01,4,4,0,Shipping on time,0,On-Time / Early
1720,1/26/2015 2:14,6,4,1,Late delivery,2,2+ Days Late
1413,1/21/2015 14:41,4,4,0,Shipping on time,0,On-Time / Early
55922,3/27/2017 7:37,3,4,0,Advance shipping,-1,On-Time / Early
5827,3/27/2015 1:06,3,4,0,Advance shipping,-1,On-Time / Early
3920,2/27/2015 5:00,6,4,1,Late delivery,2,2+ Days Late
2296,2/3/2015 12:02,2,4,0,Advance shipping,-2,On-Time / Early
3717,2/24/2015 5:52,3,4,0,Advance shipping,-1,On-Time / Early
5076,3/16/2015 1:59,2,4,0,Advance shipping,-2,On-Time / Early
59311,5/15/2017 18:56,2,4,0,Advance shipping,-2,On-Time / Early
55123,3/15/2017 15:41,4,4,0,Shipping on time,0,On-Time / Early
10040,5/27/2015 13:06,6,4,1,Late delivery,2,2+ Days Late
2208,2/2/2015 5:12,4,4,0,Shipping on time,0,On-Time / Early
3729,2/24/2015 10:05,5,4,1,Late delivery,1,1 Day Late
1804,1/27/2015 7:40,5,4,1,Late delivery,1,1 Day Late
8236,5/1/2015 5:05,2,4,0,Advance shipping,-2,On-Time / Early
56051,3/29/2017 4:48,2,4,0,Advance shipping,-2,On-Time / Early
57702,4/22/2017 7:13,3,4,0,Advance shipping,-1,On-Time / Early
4114,3/2/2015 0:58,5,4,1,Late delivery,1,1 Day Late
4505,3/7/2015 17:57,6,4,1,Late delivery,2,2+ Days Late
53073,2/13/2017 17:29,4,4,0,Shipping on time,0,On-Time / Early
6140,3/31/2015 14:45,6,4,1,Late delivery,2,2+ Days Late
731,1/11/2015 15:45,2,4,0,Advance shipping,-2,On-Time / Early
5159,3/17/2015 7:04,5,4,1,Late delivery,1,1 Day Late
122,1/2/2015 18:23,3,4,0,Advance shipping,-1,On-Time / Early
60366,5/31/2017 4:32,2,4,0,Advance shipping,-2,On-Time / Early
57348,4/17/2017 3:12,4,4,0,Shipping on time,0,On-Time / Early
53252,2/16/2017 8:11,3,4,0,Advance shipping,-1,On-Time / Early
53601,2/21/2017 10:28,2,4,0,Advance shipping,-2,On-Time / Early
56603,4/6/2017 6:12,4,4,0,Shipping on time,0,On-Time / Early
5447,3/21/2015 11:58,3,4,0,Advance shipping,-1,On-Time / Early
1866,1/28/2015 5:23,2,4,0,Advance shipping,-2,On-Time / Early
60176,5/28/2017 9:58,2,4,0,Advance shipping,-2,On-Time / Early
60905,6/8/2017 1:23,6,4,1,Late delivery,2,2+ Days Late
54214,3/2/2017 9:13,5,4,1,Late delivery,1,1 Day Late
54473,3/6/2017 3:58,4,4,0,Shipping on time,0,On-Time / Early
3623,2/22/2015 20:56,4,4,0,Shipping on time,0,On-Time / Early
902,1/14/2015 3:39,3,4,0,Advance shipping,-1,On-Time / Early
1669,1/25/2015 8:22,5,4,1,Late delivery,1,1 Day Late
3516,2/21/2015 7:27,2,4,0,Advance shipping,-2,On-Time / Early
51464,1/21/2017 5:46,5,4,1,Late delivery,1,1 Day Late
59865,5/23/2017 21:01,6,4,1,Late delivery,2,2+ Days Late
55777,3/25/2017 4:49,3,4,0,Advance shipping,-1,On-Time / Early
7540,4/21/2015 1:14,6,4,1,Late delivery,2,2+ Days Late
5443,3/21/2015 10:34,4,4,0,Shipping on time,0,On-Time / Early
10066,5/27/2015 22:13,2,4,0,Advance shipping,-2,On-Time / Early
8737,5/8/2015 12:36,3,4,0,Advance shipping,-1,On-Time / Early
6907,4/11/2015 19:28,3,4,0,Advance shipping,-1,On-Time / Early
3101,2/15/2015 6:04,2,4,0,Advance shipping,-2,On-Time / Early
3160,2/16/2015 2:44,6,4,1,Late delivery,2,2+ Days Late
5575,3/23/2015 8:49,6,4,1,Late delivery,2,2+ Days Late
57458,4/18/2017 17:44,4,4,0,Shipping on time,0,On-Time / Early
57834,4/24/2017 5:28,5,4,1,Late delivery,1,1 Day Late
1419,1/21/2015 16:47,5,4,1,Late delivery,1,1 Day Late
4255,3/4/2015 2:21,6,4,0,Shipping canceled,2,2+ Days Late
6860,4/11/2015 3:00,6,4,0,Shipping canceled,2,2+ Days Late
58188,4/29/2017 9:29,4,4,0,Shipping canceled,0,On-Time / Early
57770,4/23/2017 7:03,6,4,0,Shipping canceled,2,2+ Days Late
1063,1/16/2015 12:03,4,4,0,Shipping canceled,0,On-Time / Early
55810,3/25/2017 16:22,6,4,0,Shipping canceled,2,2+ Days Late
58487,5/3/2017 18:15,3,4,0,Shipping canceled,-1,On-Time / Early
9807,5/24/2015 3:28,3,4,0,Shipping canceled,-1,On-Time / Early
53067,2/13/2017 15:23,3,4,0,Shipping canceled,-1,On-Time / Early
5325,3/19/2015 17:14,6,4,0,Shipping canceled,2,2+ Days Late
3491,2/20/2015 22:42,2,4,0,Shipping canceled,-2,On-Time / Early
1398,1/21/2015 9:25,4,4,0,Shipping canceled,0,On-Time / Early
7034,4/13/2015 15:58,5,4,0,Shipping canceled,1,1 Day Late
74528,12/23/2017 22:07,4,4,0,Shipping canceled,0,On-Time / Early
21089,11/4/2015 20:03,5,4,0,Shipping canceled,1,1 Day Late
43193,9/22/2016 12:04,4,4,0,Shipping canceled,0,On-Time / Early
21154,11/5/2015 18:50,5,4,0,Shipping canceled,1,1 Day Late
27677,2/9/2016 0:08,3,4,0,Shipping canceled,-1,On-Time / Early
20303,10/24/2015 8:41,4,4,0,Shipping canceled,0,On-Time / Early
72435,11/23/2017 8:51,6,4,0,Shipping canceled,2,2+ Days Late
74152,12/18/2017 10:23,3,4,0,Shipping canceled,-1,On-Time / Early
27944,2/12/2016 21:40,5,4,0,Shipping canceled,1,1 Day Late
71968,11/16/2017 13:14,4,4,0,Shipping canceled,0,On-Time / Early
23238,12/6/2015 4:57,4,4,0,Shipping canceled,0,On-Time / Early
22191,11/20/2015 22:08,2,4,0,Shipping canceled,-2,On-Time / Early
76564,1/22/2018 15:25,5,4,0,Shipping canceled,1,1 Day Late
76525,1/22/2018 1:45,6,4,0,Shipping canceled,2,2+ Days Late
75364,1/5/2018 3:00,5,4,0,Shipping canceled,1,1 Day Late
71666,11/12/2017 3:26,2,4,0,Shipping canceled,-2,On-Time / Early
72656,11/26/2017 14:16,2,4,0,Shipping canceled,-2,On-Time / Early
75062,12/31/2017 17:12,3,4,0,Shipping canceled,-1,On-Time / Early
75396,1/5/2018 14:13,2,4,0,Shipping canceled,-2,On-Time / Early
74638,12/25/2017 12:39,4,4,0,Shipping on time,0,On-Time / Early
74690,12/26/2017 6:53,6,4,1,Late delivery,2,2+ Days Late
74496,12/23/2017 10:55,2,4,0,Advance shipping,-2,On-Time / Early
72964,12/1/2017 2:11,5,4,1,Late delivery,1,1 Day Late
72927,11/30/2017 13:13,3,4,0,Advance shipping,-1,On-Time / Early
72977,12/1/2017 6:44,3,4,0,Advance shipping,-1,On-Time / Early
72868,11/29/2017 16:33,4,4,0,Shipping on time,0,On-Time / Early
75506,1/7/2018 4:45,2,4,0,Advance shipping,-2,On-Time / Early
72211,11/20/2017 2:22,2,4,0,Advance shipping,-2,On-Time / Early
72333,11/21/2017 21:07,4,4,0,Shipping on time,0,On-Time / Early
72296,11/21/2017 8:09,2,4,0,Advance shipping,-2,On-Time / Early
20329,10/24/2015 17:48,5,4,1,Late delivery,1,1 Day Late
23259,12/6/2015 12:18,5,4,1,Late delivery,1,1 Day Late
26267,1/19/2016 10:08,3,4,0,Advance shipping,-1,On-Time / Early
25080,1/2/2016 2:17,6,4,1,Late delivery,2,2+ Days Late
28792,2/25/2016 6:46,3,4,0,Advance shipping,-1,On-Time / Early
24581,12/25/2015 19:28,2,4,0,Advance shipping,-2,On-Time / Early
74766,12/27/2017 9:30,2,4,0,Advance shipping,-2,On-Time / Early
27245,2/2/2016 16:47,6,4,1,Late delivery,2,2+ Days Late
21602,11/12/2015 7:47,3,4,0,Advance shipping,-1,On-Time / Early
74909,12/29/2017 11:36,5,4,1,Late delivery,1,1 Day Late
72450,11/23/2017 14:06,6,4,1,Late delivery,2,2+ Days Late
28209,2/16/2016 18:31,5,4,1,Late delivery,1,1 Day Late
72466,11/23/2017 19:43,2,4,0,Advance shipping,-2,On-Time / Early
74745,12/27/2017 2:09,6,4,1,Late delivery,2,2+ Days Late
24730,12/27/2015 23:40,6,4,1,Late delivery,2,2+ Days Late
24818,12/29/2015 6:30,4,4,0,Shipping on time,0,On-Time / Early
22526,11/25/2015 19:30,2,4,0,Advance shipping,-2,On-Time / Early
76978,1/28/2018 16:28,4,4,0,Shipping on time,0,On-Time / Early
76852,1/26/2018 20:19,3,4,0,Advance shipping,-1,On-Time / Early
26722,1/26/2016 1:33,3,4,0,Advance shipping,-1,On-Time / Early
77193,1/31/2018 19:47,4,4,0,Shipping on time,0,On-Time / Early
26418,1/21/2016 15:03,4,4,0,Shipping on time,0,On-Time / Early
73947,12/15/2017 10:34,3,4,0,Advance shipping,-1,On-Time / Early
74794,12/27/2017 19:19,5,4,1,Late delivery,1,1 Day Late
77173,1/31/2018 12:47,4,4,0,Shipping on time,0,On-Time / Early
77118,1/30/2018 17:31,4,4,0,Shipping on time,0,On-Time / Early
21894,11/16/2015 14:05,5,4,1,Late delivery,1,1 Day Late
73907,12/14/2017 20:33,3,4,0,Advance shipping,-1,On-Time / Early
72386,11/22/2017 15:41,2,4,0,Advance shipping,-2,On-Time / Early
73871,12/14/2017 7:57,2,4,0,Advance shipping,-2,On-Time / Early
73961,12/15/2017 15:28,2,4,0,Advance shipping,-2,On-Time / Early
74469,12/23/2017 1:27,5,4,1,Late delivery,1,1 Day Late
24801,12/29/2015 0:32,2,4,0,Advance shipping,-2,On-Time / Early
73798,12/13/2017 6:22,4,4,0,Shipping on time,0,On-Time / Early
25098,1/2/2016 8:35,4,4,0,Shipping on time,0,On-Time / Early
76953,1/28/2018 7:42,4,4,0,Shipping on time,0,On-Time / Early
23504,12/10/2015 2:08,5,4,1,Late delivery,1,1 Day Late
21871,11/16/2015 6:02,2,4,0,Advance shipping,-2,On-Time / Early
30646,3/23/2016 8:18,2,4,0,Advance shipping,-2,On-Time / Early
74101,12/17/2017 16:31,2,4,0,Advance shipping,-2,On-Time / Early
76861,1/26/2018 23:28,2,4,0,Advance shipping,-2,On-Time / Early
74135,12/18/2017 4:26,6,4,1,Late delivery,2,2+ Days Late
77075,1/30/2018 2:27,6,4,1,Late delivery,2,2+ Days Late
24109,12/18/2015 22:06,5,4,1,Late delivery,1,1 Day Late
29866,3/11/2016 23:02,2,4,0,Advance shipping,-2,On-Time / Early
29214,3/2/2016 10:36,5,4,1,Late delivery,1,1 Day Late
21299,11/7/2015 21:38,5,4,1,Late delivery,1,1 Day Late
71967,11/16/2017 12:53,3,4,0,Advance shipping,-1,On-Time / Early
71840,11/14/2017 16:24,6,4,1,Late delivery,2,2+ Days Late
72051,11/17/2017 18:19,2,4,0,Advance shipping,-2,On-Time / Early
72014,11/17/2017 5:21,5,4,1,Late delivery,1,1 Day Late
71924,11/15/2017 21:49,5,4,1,Late delivery,1,1 Day Late
71864,11/15/2017 0:48,5,4,1,Late delivery,1,1 Day Late
71969,11/16/2017 13:35,5,4,1,Late delivery,1,1 Day Late
21157,11/5/2015 19:53,3,4,0,Advance shipping,-1,On-Time / Early
26325,1/20/2016 6:28,6,4,1,Late delivery,2,2+ Days Late
21838,11/15/2015 18:28,4,4,0,Shipping on time,0,On-Time / Early
21913,11/16/2015 20:44,4,4,0,Shipping on time,0,On-Time / Early
28208,2/16/2016 18:10,4,4,0,Shipping on time,0,On-Time / Early
25797,1/12/2016 13:29,3,4,0,Advance shipping,-1,On-Time / Early
25001,12/31/2015 22:36,2,4,0,Advance shipping,-2,On-Time / Early
74021,12/16/2017 12:30,2,4,0,Advance shipping,-2,On-Time / Early
71607,11/11/2017 6:46,3,4,0,Advance shipping,-1,On-Time / Early
71588,11/11/2017 0:06,4,4,0,Shipping on time,0,On-Time / Early
73511,12/9/2017 1:49,2,4,0,Advance shipping,-2,On-Time / Early
71714,11/12/2017 20:15,5,4,1,Late delivery,1,1 Day Late
72651,11/26/2017 12:31,2,4,0,Advance shipping,-2,On-Time / Early
74209,12/19/2017 6:22,5,4,1,Late delivery,1,1 Day Late
76290,1/18/2018 15:26,6,4,1,Late delivery,2,2+ Days Late
73670,12/11/2017 9:31,6,4,1,Late delivery,2,2+ Days Late
73612,12/10/2017 13:12,3,4,0,Advance shipping,-1,On-Time / Early
75069,12/31/2017 19:39,5,4,1,Late delivery,1,1 Day Late
76232,1/17/2018 19:06,3,4,0,Advance shipping,-1,On-Time / Early
76465,1/21/2018 4:44,6,4,1,Late delivery,2,2+ Days Late
74203,12/19/2017 4:15,4,4,0,Shipping on time,0,On-Time / Early
75420,1/5/2018 22:38,6,4,1,Late delivery,2,2+ Days Late
76679,1/24/2018 7:43,5,4,1,Late delivery,1,1 Day Late
71701,11/12/2017 15:42,2,4,0,Advance shipping,-2,On-Time / Early
73480,12/8/2017 14:58,6,4,1,Late delivery,2,2+ Days Late
73498,12/8/2017 21:16,4,4,0,Shipping on time,0,On-Time / Early
76261,1/18/2018 5:16,2,4,0,Advance shipping,-2,On-Time / Early
74306,12/20/2017 16:21,2,4,0,Advance shipping,-2,On-Time / Early
72763,11/28/2017 3:46,4,4,0,Shipping on time,0,On-Time / Early
74689,12/26/2017 6:31,5,4,1,Late delivery,1,1 Day Late
74559,12/24/2017 8:59,5,4,1,Late delivery,1,1 Day Late
74558,12/24/2017 8:38,4,4,0,Shipping on time,0,On-Time / Early
74519,12/23/2017 18:58,5,4,1,Late delivery,1,1 Day Late
74518,12/23/2017 18:37,4,4,0,Shipping on time,0,On-Time / Early
75498,1/7/2018 1:57,4,4,0,Shipping on time,0,On-Time / Early
72833,11/29/2017 4:17,4,4,0,Shipping on time,0,On-Time / Early
72253,11/20/2017 17:05,4,4,0,Shipping on time,0,On-Time / Early
72126,11/18/2017 20:36,2,4,0,Advance shipping,-2,On-Time / Early
72161,11/19/2017 8:51,2,4,0,Advance shipping,-2,On-Time / Early
75269,1/3/2018 17:43,5,4,1,Late delivery,1,1 Day Late
75268,1/3/2018 17:22,4,4,0,Shipping on time,0,On-Time / Early
75231,1/3/2018 4:25,2,4,0,Advance shipping,-2,On-Time / Early
75230,1/3/2018 4:04,6,4,1,Late delivery,2,2+ Days Late
72209,11/20/2017 1:40,5,4,1,Late delivery,1,1 Day Late
72154,11/19/2017 6:24,5,4,1,Late delivery,1,1 Day Late
72149,11/19/2017 4:39,5,4,1,Late delivery,1,1 Day Late
27967,2/13/2016 5:44,3,4,0,Advance shipping,-1,On-Time / Early
24026,12/17/2015 17:01,2,4,0,Advance shipping,-2,On-Time / Early
26594,1/24/2016 4:42,5,4,1,Late delivery,1,1 Day Late
74095,12/17/2017 14:25,6,4,1,Late delivery,2,2+ Days Late
20316,10/24/2015 13:14,2,4,0,Advance shipping,-2,On-Time / Early
76944,1/28/2018 4:33,5,4,1,Late delivery,1,1 Day Late
74907,12/29/2017 10:54,3,4,0,Advance shipping,-1,On-Time / Early
29442,3/5/2016 18:29,3,4,0,Advance shipping,-1,On-Time / Early
74422,12/22/2017 8:59,3,4,0,Advance shipping,-1,On-Time / Early
21584,11/12/2015 1:29,5,4,1,Late delivery,1,1 Day Late
74942,12/29/2017 23:10,3,4,0,Advance shipping,-1,On-Time / Early
74385,12/21/2017 20:01,6,4,1,Late delivery,2,2+ Days Late
77121,1/30/2018 18:34,2,4,0,Advance shipping,-2,On-Time / Early
76850,1/26/2018 19:37,6,4,1,Late delivery,2,2+ Days Late
42091,9/6/2016 10:00,2,4,0,Advance shipping,-2,On-Time / Early
48537,12/9/2016 12:19,3,4,0,Advance shipping,-1,On-Time / Early
20385,10/25/2015 13:25,6,4,1,Late delivery,2,2+ Days Late
73963,12/15/2017 16:10,4,4,0,Shipping on time,0,On-Time / Early
77135,1/30/2018 23:28,6,4,1,Late delivery,2,2+ Days Late
74433,12/22/2017 12:50,4,4,0,Shipping on time,0,On-Time / Early
72440,11/23/2017 10:36,6,4,1,Late delivery,2,2+ Days Late
26121,1/17/2016 6:59,2,4,0,Advance shipping,-2,On-Time / Early
21625,11/12/2015 15:51,6,4,1,Late delivery,2,2+ Days Late
29265,3/3/2016 4:28,6,4,1,Late delivery,2,2+ Days Late
21551,11/11/2015 13:55,2,4,0,Advance shipping,-2,On-Time / Early
27608,2/7/2016 23:57,4,4,0,Shipping on time,0,On-Time / Early
26996,1/30/2016 1:33,2,4,0,Advance shipping,-2,On-Time / Early
77005,1/29/2018 1:55,6,4,1,Late delivery,2,2+ Days Late
72437,11/23/2017 9:33,3,4,0,Advance shipping,-1,On-Time / Early
49741,12/27/2016 2:08,2,4,0,Advance shipping,-2,On-Time / Early
26517,1/23/2016 1:44,3,4,0,Advance shipping,-1,On-Time / Early
75327,1/4/2018 14:03,3,4,0,Advance shipping,-1,On-Time / Early
74767,12/27/2017 9:51,3,4,0,Advance shipping,-1,On-Time / Early
77002,1/29/2018 0:52,3,4,0,Advance shipping,-1,On-Time / Early
76894,1/27/2018 11:02,5,4,1,Late delivery,1,1 Day Late
73955,12/15/2017 13:22,6,4,1,Late delivery,2,2+ Days Late
23990,12/17/2015 4:24,6,4,1,Late delivery,2,2+ Days Late
45288,10/23/2016 2:03,4,4,0,Shipping on time,0,On-Time / Early
44221,10/7/2016 12:14,2,4,0,Advance shipping,-2,On-Time / Early
71875,11/15/2017 4:39,6,4,1,Late delivery,2,2+ Days Late
72108,11/18/2017 14:17,4,4,0,Shipping on time,0,On-Time / Early
72123,11/18/2017 19:32,4,4,0,Shipping on time,0,On-Time / Early
71776,11/13/2017 17:58,2,4,0,Advance shipping,-2,On-Time / Early
75118,1/1/2018 12:49,4,4,0,Shipping on time,0,On-Time / Early
71847,11/14/2017 18:51,3,4,0,Advance shipping,-1,On-Time / Early
72060,11/17/2017 21:28,6,4,1,Late delivery,2,2+ Days Late
72042,11/17/2017 15:10,3,4,0,Advance shipping,-1,On-Time / Early
25439,1/7/2016 8:03,5,4,1,Late delivery,1,1 Day Late
25010,1/1/2016 1:46,6,4,1,Late delivery,2,2+ Days Late
21385,11/9/2015 3:46,6,4,1,Late delivery,2,2+ Days Late
46695,11/12/2016 14:59,6,4,1,Late delivery,2,2+ Days Late
73673,12/11/2017 10:34,4,4,0,Shipping on time,0,On-Time / Early
75465,1/6/2018 14:24,6,4,1,Late delivery,2,2+ Days Late
73510,12/9/2017 1:28,6,4,1,Late delivery,2,2+ Days Late
75389,1/5/2018 11:46,5,4,1,Late delivery,1,1 Day Late
76412,1/20/2018 10:10,3,4,0,Advance shipping,-1,On-Time / Early
71723,11/12/2017 23:24,4,4,0,Shipping on time,0,On-Time / Early
72625,11/26/2017 3:25,6,4,1,Late delivery,2,2+ Days Late
74202,12/19/2017 3:54,3,4,0,Advance shipping,-1,On-Time / Early
76301,1/18/2018 19:17,2,4,0,Advance shipping,-2,On-Time / Early
76498,1/21/2018 16:18,4,4,0,Shipping on time,0,On-Time / Early
71703,11/12/2017 16:24,4,4,0,Shipping on time,0,On-Time / Early
75419,1/5/2018 22:17,5,4,1,Late delivery,1,1 Day Late
72712,11/27/2017 9:54,3,4,0,Advance shipping,-1,On-Time / Early
72637,11/26/2017 7:37,3,4,0,Advance shipping,-1,On-Time / Early
74322,12/20/2017 21:57,3,4,0,Advance shipping,-1,On-Time / Early
74555,12/24/2017 7:35,6,4,0,Shipping canceled,2,2+ Days Late
72850,11/29/2017 10:14,6,4,0,Shipping canceled,2,2+ Days Late
72953,11/30/2017 22:20,4,4,0,Shipping canceled,0,On-Time / Early
74079,12/17/2017 8:49,5,4,0,Shipping canceled,1,1 Day Late
23406,12/8/2015 15:48,2,4,0,Shipping canceled,-2,On-Time / Early
